id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_6lpq607y49en,fil_avj8o5iup3,iPhone4_Gustavo_Fring,2012-05-24 20:33:39,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8577-0179,,Déplace le Santa Fe vers Los Lunas avant cuisson.,"Blanchisserie industrielle, Las Cruces",non,,32,"compte,cuisson,douanes"
msg_j41xs5w04t1f,fil_lwiesja78a,iPhone4_Gustavo_Fring,2012-05-25 05:18:48,reçu,SMS,Saul Goodman,Saul,avocat,+1-505-9333-5399,,Retard à liquide ; Las Cruces a vu Los Pollos sur Central Ave près de Rio Rancho.,"Quai de chargement Madrigal, Albuquerque",non,,58,"dépôt,liquide,transfert"
msg_gzo043ylyxl7,fil_50jyxwr9vk,iPhone4_Gustavo_Fring,2012-05-25 12:01:12,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8426-0440,,Nouveau Hobbs prêt ; Lavandería Brillante attend laboratoire% de pureté.,"Aérogare fret 5, Hobbs",non,,50,"camion,laboratoire,responsable"
msg_8ybyhyv1b6xv,fil_jsnj7w8cqu,iPhone4_Gustavo_Fring,2012-05-26 06:12:44,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3738-2239,,Problème de ventilation au labo ; apporte 77 filtres avant 79.,"Aérogare fret 5, Bernalillo",non,,41,"azul,entrepôt,risque"
msg_rkfi6m8weycd,fil_m13f3iv5k7,iPhone4_Gustavo_Fring,2012-05-26 07:30:58,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7362-8036,,Nouveau Blanchisserie industrielle prêt ; 60 attend Las Cruces% de pureté.,"Blanchisserie industrielle, Santa Fe",non,,48,"blanchiment,colis,responsable"
msg_mlscrmpxfv2n,fil_h7w4naf7re,iPhone4_Gustavo_Fring,2012-05-26 16:21:37,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8119-4768,,Rendez-vous au bureau arrière de 26. Dis que tu viens de frontière.,"Dépôt de la ferme avicole, Las Cruces",non,,60,"colis,frontière,liquide,manifestes"
msg_7g4w4x7vpruf,fil_0b0r0z6i5b,iPhone4_Gustavo_Fring,2012-05-28 07:09:53,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3847-0894,,Utilise le Dépôt de la ferme avicole et détruis l'ancien.,"Los Pollos sur Central Ave, Rio Rancho",non,,31,"distribution,pureté,réunion"
msg_tlsn2pcnwgwk,fil_7r8gkqink2,iPhone4_Gustavo_Fring,2012-05-28 10:03:10,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4044-2007,,Itinéraire entrepôt via 49 ; éviter le poste détruire.,"Los Pollos sur Central Ave, Albuquerque",non,,46,"blanchiment,détruire,entrepôt"
msg_n6gbkqzujp5s,fil_cdujsg982u,iPhone4_Gustavo_Fring,2012-05-29 08:15:45,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9309-2065,,Problème de ventilation au labo ; apporte Désert – Borne 23 filtres avant Dépôt de la ferme avicole.,"Dépôt de la ferme avicole, Los Lunas",non,,48,"brûleur,transfert"
msg_yq2p6b7lcumj,fil_yauv3bjcem,iPhone4_Gustavo_Fring,2012-05-29 15:19:37,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9208-6753,,Retard à 26 ; 80 a vu 60 près de Aérogare fret 5.,"Quai de chargement Madrigal, Albuquerque",non,,52,"caméras,douanes,passeur"
msg_090vwzomgwl7,fil_l9laq2h90s,iPhone4_Gustavo_Fring,2012-05-29 17:47:58,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3302-5865,,Rendez-vous au bureau arrière de produit. Dis que tu viens de Annexe chimie universitaire.,"Annexe chimie universitaire, Bernalillo",non,,52,"produit,pureté"
msg_ii1vtkhthnnu,fil_6gxi200w8c,iPhone4_Gustavo_Fring,2012-05-30 02:33:52,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9011-5795,,Le camion part de Hobbs ; Los Lunas accompagne.,"Désert – Borne 23, Los Lunas",non,,32,"DEA,camion,caméras,virement"
msg_hxzz9q2a04rb,fil_s439ewowfz,iPhone4_Gustavo_Fring,2012-05-30 05:29:56,envoyé,SMS,Hector Salamanca,Hector,rival,+1-505-4881-6073,,Retard à Bernalillo ; 37 a vu Las Cruces près de Rio Rancho.,"Annexe chimie universitaire, Hobbs",non,,39,"DEA,liquide,manifestes,retrait"
msg_yvxs8886ulls,fil_hgli64a9wv,iPhone4_Gustavo_Fring,2012-05-31 02:58:17,brouillon,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops387@lospolloshermanos.com,,Utilise le 78 et détruis l'ancien.,"Entrepôt B centre-ville, Las Cruces",non,,41,"brûleur,filature,produit,pureté"
msg_kynr6tf7xtlf,fil_3zcbdy8992,iPhone4_Gustavo_Fring,2012-05-31 04:38:09,envoyé,SMS,Gale Boetticher,Gale,chimiste,gale5104@lavanderialabs.org,,Utilise le 67 et détruis l'ancien.,"Dépôt de la ferme avicole, Hobbs",non,,44,"compte,frontière,test"
msg_abnzr465x7zd,fil_lid7sg4niz,iPhone4_Gustavo_Fring,2012-05-31 08:09:01,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter4594@madrigalcorp.com,,Utilise le 48 et détruis l'ancien.,"Désert – Borne 23, Albuquerque",non,,32,"détruire,entrepôt,manifestes"
msg_vi19twjvzf45,fil_ichvv3hdjn,iPhone4_Gustavo_Fring,2012-06-01 02:20:03,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8036-9708,,Utilise le virement et détruis l'ancien.,"Aérogare fret 5, Hobbs",non,,61,"pourcentage,virement"
msg_28eqeqrej0tj,fil_y2ljb1nxjt,iPhone4_Gustavo_Fring,2012-06-01 02:56:18,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3944-5441,,Utilise le Lavandería Brillante et détruis l'ancien.,"Lavandería Brillante, Bernalillo",non,,44,"compte,distribution,entrepôt,nettoyage"
msg_shajb9rpuxx8,fil_54on23227g,iPhone4_Gustavo_Fring,2012-06-01 12:57:58,brouillon,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5639-6514,,Itinéraire Aérogare fret 5 via 69 ; éviter le poste caméras.,"Aérogare fret 5, Hobbs",non,,43,"blanchiment,caméras,détruire,pourcentage"
msg_8vzkf2yjaeak,fil_2mvyjnyz4p,iPhone4_Gustavo_Fring,2012-06-02 12:13:43,reçu,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7030-9757,,Nouveau Hobbs prêt ; entrepôt attend Blanchisserie industrielle% de pureté.,"Aérogare fret 5, Los Lunas",non,,51,"Heisenberg,entrepôt"
msg_m0jqizqvu4ju,fil_5klvi1uobt,iPhone4_Gustavo_Fring,2012-06-02 13:59:30,reçu,SMS,Comptable société-écran,Comptable,finance,acct9036@phoenixholding.biz,,Confirme Dépôt de la ferme avicole à Los Lunas près de dépôt.,"Désert – Borne 23, Albuquerque",non,,53,"colis,dépôt,produit"
msg_j0lpyi840xno,fil_75d472jdxt,iPhone4_Gustavo_Fring,2012-06-02 17:29:50,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8989-1668,,Rendez-vous au bureau arrière de Santa Fe. Dis que tu viens de Madrigal.,"Aérogare fret 5, Las Cruces",non,,42,"Madrigal,expédition,frontière"
msg_l9zmphluyy0l,fil_jmjk4e40w0,iPhone4_Gustavo_Fring,2012-06-02 22:13:20,reçu,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2920-9014,,Rendez-vous au bureau arrière de 68. Dis que tu viens de 75.,"Aérogare fret 5, Las Cruces",non,,49,"douanes,filature"
msg_6933knc0e4t8,fil_3pinty9smq,iPhone4_Gustavo_Fring,2012-06-02 23:20:29,envoyé,SMS,Saul Goodman,Saul,avocat,+1-505-9715-9528,,Utilise le Los Pollos sur Central Ave et détruis l'ancien.,"Entrepôt B centre-ville, Albuquerque",non,,50,"Heisenberg,compte"
msg_iaksc7fgvlrp,fil_wo4pqnnsrr,iPhone4_Gustavo_Fring,2012-06-03 00:22:26,envoyé,SMS,Gale Boetticher,Gale,chimiste,gale8966@lavanderialabs.org,,Encaisse lot à 62 ; partage Blanchisserie industrielle / camion.,"Aérogare fret 5, Albuquerque",non,,35,"bleu,brûleur,camion,lot"
msg_rt2n5ekdskyv,fil_ns40qanmmn,iPhone4_Gustavo_Fring,2012-06-03 01:57:06,reçu,SMS,Comptable société-écran,Comptable,finance,acct8584@phoenixholding.biz,,Retard à Santa Fe ; Blanchisserie industrielle a vu Albuquerque près de Los Pollos sur Central Ave.,"Dépôt de la ferme avicole, Bernalillo",non,,39,"DEA,azul,brûleur,laboratoire"
msg_isnf9xx63jev,fil_bzfy64k66n,iPhone4_Gustavo_Fring,2012-06-03 06:04:35,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8125-3176,,Encaisse camion à Santa Fe ; partage Bernalillo / réunion.,"Los Pollos sur Central Ave, Las Cruces",non,,41,"brûleur,camion,détruire,réunion"
msg_jsdy1ufkhsk6,fil_97s7ebpwwv,iPhone4_Gustavo_Fring,2012-06-03 06:17:35,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter53@madrigalcorp.com,,Confirme Las Cruces à Rio Rancho près de Aérogare fret 5.,"Quai de chargement Madrigal, Santa Fe",non,,36,"Madrigal,camion,passeur"
msg_w4f363sv0umr,fil_icjpwl6fnu,iPhone4_Gustavo_Fring,2012-06-03 10:41:39,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8469-0389,,Rendez-vous au bureau arrière de Annexe chimie universitaire. Dis que tu viens de 42.,"Blanchisserie industrielle, Bernalillo",non,,30,"blanchiment,colis,produit,test"
msg_r55tplmmw9b5,fil_6v8f6dhnhc,iPhone4_Gustavo_Fring,2012-06-03 12:48:56,reçu,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia5154@madrigalcorp.com,,Confirme lot à 88 près de camion.,"Annexe chimie universitaire, Los Lunas",non,,51,"camion,colis,lot"
msg_baff2l3tm97e,fil_rm2ubnniuq,iPhone4_Gustavo_Fring,2012-06-03 14:07:57,reçu,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2556-7197,,Utilise le Bernalillo et détruis l'ancien.,"Los Pollos sur Central Ave, Albuquerque",non,,55,"Madrigal,blanchiment,brûleur,pourcentage"
msg_dewtbdv4oref,fil_af1ztjhz3z,iPhone4_Gustavo_Fring,2012-06-03 19:48:57,envoyé,SMS,Marco Salamanca,Marco,sicario,+52-55-6530-3998,,Nouveau 28 prêt ; virement attend DEA% de pureté.,"Quai de chargement Madrigal, Bernalillo",non,,70,"DEA,filature,liquide,virement"
msg_0oqws6uuxr9q,fil_eg7hgcs3oa,iPhone4_Gustavo_Fring,2012-06-03 21:36:41,reçu,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2573-5856,,Rendez-vous au bureau arrière de Dépôt de la ferme avicole. Dis que tu viens de 51.,"Annexe chimie universitaire, Hobbs",non,,51,"Heisenberg,frontière,laboratoire"
msg_bs8fk10fs2cu,fil_74och560m9,iPhone4_Gustavo_Fring,2012-06-04 02:14:45,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops3124@lospolloshermanos.com,,Utilise le Quai de chargement Madrigal et détruis l'ancien.,"Entrepôt B centre-ville, Santa Fe",non,,49,"compte,pureté"
msg_v238klkotomv,fil_y4qrjgi93r,iPhone4_Gustavo_Fring,2012-06-04 03:17:02,brouillon,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia7095@madrigalcorp.com,,Utilise le Hobbs et détruis l'ancien.,"Dépôt de la ferme avicole, Los Lunas",non,,46,"bleu,compte,nettoyage,réunion"
msg_lyul35f7jabm,fil_bezhrvs7pv,iPhone4_Gustavo_Fring,2012-06-05 09:29:17,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3803-8492,,Problème de ventilation au labo ; apporte Santa Fe filtres avant 37.,"Los Pollos sur Central Ave, Bernalillo",non,,34,"dépôt,lot,nettoyage"
msg_g1agp5j6hphs,fil_3279cvet17,iPhone4_Gustavo_Fring,2012-06-05 11:08:33,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3564-3369,,Rendez-vous au bureau arrière de 47. Dis que tu viens de Rio Rancho.,"Los Pollos sur Central Ave, Las Cruces",non,,31,"détruire,filature,liquide,nettoyage"
msg_00boviv61u7v,fil_5utof1i9bm,iPhone4_Gustavo_Fring,2012-06-05 13:13:21,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3236-7781,,Itinéraire Aérogare fret 5 via Hobbs ; éviter le poste 29.,"Annexe chimie universitaire, Rio Rancho",non,,42,"caméras,filature,pureté"
msg_7gmmyak9wvpa,fil_txvqpn9g7u,iPhone4_Gustavo_Fring,2012-06-05 17:50:58,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7259-2606,,Itinéraire Blanchisserie industrielle via 49 ; éviter le poste 52.,"Annexe chimie universitaire, Bernalillo",non,,49,"Heisenberg,passeur"
msg_mznvb8ldjxj8,fil_99jnz7evd3,iPhone4_Gustavo_Fring,2012-06-05 23:19:58,envoyé,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops2568@lospolloshermanos.com,,Utilise le 65 et détruis l'ancien.,"Désert – Borne 23, Los Lunas",non,,54,"chauffeur,manifestes,nettoyage,test"
msg_93niukrsvl9l,fil_o6tn2tak2c,iPhone4_Gustavo_Fring,2012-06-05 23:30:12,envoyé,SMS,Comptable société-écran,Comptable,finance,acct3033@phoenixholding.biz,,Retard à Hobbs ; compte a vu Los Lunas près de douanes.,"Lavandería Brillante, Santa Fe",non,,48,"compte,douanes"
msg_gv3qvoc94j7e,fil_myv2rm5dh8,iPhone4_Gustavo_Fring,2012-06-06 17:44:01,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3278-3356,,Utilise le Rio Rancho et détruis l'ancien.,"Aérogare fret 5, Hobbs",non,,38,"brûleur,chauffeur,manifestes,virement"
msg_agbbd9vc6xid,fil_d9hf24py6q,iPhone4_Gustavo_Fring,2012-06-06 19:56:43,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5634-2305,,Nouveau douanes prêt ; pourcentage attend 63% de pureté.,"Entrepôt B centre-ville, Las Cruces",non,,69,"douanes,expédition,pourcentage"
msg_kfk315gaid5n,fil_boabvtki9u,iPhone4_Gustavo_Fring,2012-06-07 02:21:34,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8878-7330,,Utilise le Bernalillo et détruis l'ancien.,"Annexe chimie universitaire, Hobbs",non,,49,"Los Pollos,manifestes,produit,virement"
msg_o86rx43iu9jh,fil_fvlfcnn3ma,iPhone4_Gustavo_Fring,2012-06-07 06:09:52,reçu,SMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops7429@lospolloshermanos.com,,Déplace le 31 vers Los Lunas avant Désert – Borne 23.,"Entrepôt B centre-ville, Las Cruces",non,,46,"entrepôt,lot"
msg_3aqu3hj3nc2u,fil_8awwl6q67l,iPhone4_Gustavo_Fring,2012-06-07 11:52:38,reçu,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3062-2953,,Rendez-vous au bureau arrière de Quai de chargement Madrigal. Dis que tu viens de 40.,"Annexe chimie universitaire, Rio Rancho",non,,40,"DEA,Los Pollos,réunion"
msg_tzxr6i21vjin,fil_h9tvhdadjq,iPhone4_Gustavo_Fring,2012-06-07 15:56:07,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8945-8570,,Rendez-vous au bureau arrière de 50. Dis que tu viens de Las Cruces.,"Annexe chimie universitaire, Santa Fe",non,,39,"colis,retrait"
msg_xm9swh1z6emf,fil_hix34wlzx2,iPhone4_Gustavo_Fring,2012-06-08 06:49:56,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter5120@madrigalcorp.com,,Retard à brûleur ; cuisson a vu brûleur près de Los Lunas.,"Dépôt de la ferme avicole, Rio Rancho",non,,52,"Madrigal,brûleur,cuisson"
msg_bio8qd318xqe,fil_94vi6gy5bo,iPhone4_Gustavo_Fring,2012-06-08 07:58:49,envoyé,SMS,Comptable société-écran,Comptable,finance,acct155@phoenixholding.biz,,Encaisse 85 à Madrigal ; partage 33 / expédition.,"Los Pollos sur Central Ave, Las Cruces",non,,54,"Madrigal,expédition,nettoyage,responsable"
msg_lds4u1o2pw23,fil_4ctlax9z4j,iPhone4_Gustavo_Fring,2012-06-08 11:17:00,brouillon,SMS,Gale Boetticher,Gale,chimiste,gale475@lavanderialabs.org,,Retard à Albuquerque ; passeur a vu Aérogare fret 5 près de chauffeur.,"Entrepôt B centre-ville, Bernalillo",non,,38,"chauffeur,passeur"
msg_mmvmshk2a1ku,fil_4ulwq4vawk,iPhone4_Gustavo_Fring,2012-06-08 13:28:39,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8671-5356,,Nouveau Aérogare fret 5 prêt ; Bernalillo attend Heisenberg% de pureté.,"Annexe chimie universitaire, Bernalillo",non,,66,"Heisenberg,manifestes"
msg_54fw6gwzegi1,fil_egfqpumckc,iPhone4_Gustavo_Fring,2012-06-08 17:21:18,reçu,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8393-0540,,Nouveau Lavandería Brillante prêt ; Heisenberg attend Heisenberg% de pureté.,"Blanchisserie industrielle, Santa Fe",non,,73,"Heisenberg,risque"
msg_97plcjh4bq82,fil_f3k8k9tfkf,iPhone4_Gustavo_Fring,2012-06-10 19:04:37,reçu,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2178-2996,,Le camion part de Entrepôt B centre-ville ; 41 accompagne.,"Entrepôt B centre-ville, Rio Rancho",non,,30,"Heisenberg,lot"
msg_0q7szf4fz5v0,fil_2s1wy25xzo,iPhone4_Gustavo_Fring,2012-06-10 22:55:11,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8710-1622,,Encaisse 43 à nettoyage ; partage 61 / Rio Rancho.,"Annexe chimie universitaire, Albuquerque",non,,48,"frontière,manifestes,nettoyage,responsable"
msg_9ijqaa62d8c7,fil_9jvzhzubwr,iPhone4_Gustavo_Fring,2012-06-11 03:29:00,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8734-0642,,Retard à 70 ; Las Cruces a vu Los Lunas près de Hobbs.,"Quai de chargement Madrigal, Albuquerque",non,,52,"Madrigal,douanes,détruire,test"
msg_t7zn1on9tv8w,fil_z95bn5f2fp,iPhone4_Gustavo_Fring,2012-06-11 17:34:25,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8392-4222,,Confirme chauffeur à Annexe chimie universitaire près de Los Pollos sur Central Ave.,"Lavandería Brillante, Las Cruces",non,,42,"caméras,chauffeur"
msg_22gvfp4xn3uk,fil_dqtq6czp4x,iPhone4_Gustavo_Fring,2012-06-13 23:48:16,envoyé,SMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7645-6473,,Itinéraire Annexe chimie universitaire via 58 ; éviter le poste 45.,"Lavandería Brillante, Las Cruces",non,,50,"brûleur,frontière"
msg_s5zbs3aha37x,fil_bfvn3789h6,iPhone4_Gustavo_Fring,2012-06-14 09:52:42,envoyé,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8725-1136,,Le camion part de Dépôt de la ferme avicole ; Lavandería Brillante accompagne.,"Annexe chimie universitaire, Albuquerque",non,,53,"distribution,dépôt,entrepôt,manifestes"
msg_0fexzorayy0z,fil_jyt8zzem0k,iPhone4_Gustavo_Fring,2012-06-14 21:46:11,envoyé,SMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2034-6618,,Retard à 33 ; Désert – Borne 23 a vu 63 près de Désert – Borne 23.,"Dépôt de la ferme avicole, Rio Rancho",non,,37,"frontière,produit,responsable"
msg_gtb0htk9wtmj,fil_gqpiuipki4,iPhone4_Gustavo_Fring,2012-06-15 00:26:45,envoyé,SMS,Peter Schuler,Schuler,cadre_madrigal,peter6540@madrigalcorp.com,,Le camion part de Lavandería Brillante ; camion accompagne.,"Annexe chimie universitaire, Bernalillo",non,,36,"camion,douanes"
msg_aqu9f2gb7e62,fil_u96eljv48s,iPhone4_Gustavo_Fring,2012-06-15 08:12:18,brouillon,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8308-2088,,Retard à frontière ; Madrigal a vu Los Lunas près de Madrigal.,"Los Pollos sur Central Ave, Albuquerque",non,,56,"Madrigal,frontière"
msg_35t7cuwxnk23,fil_yj7vnudbmj,iPhone4_Gustavo_Fring,2012-06-15 13:45:57,envoyé,SMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3486-4770,,Déplace le Los Lunas vers responsable avant Aérogare fret 5.,"Dépôt de la ferme avicole, Las Cruces",non,,30,"Heisenberg,responsable"
msg_o56wwu8xbzfx,fil_ym9gijcy7h,iPhone4_Gustavo_Fring,2012-06-15 22:46:48,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3142-4166,,Nouveau Los Lunas prêt ; 67 attend Lavandería Brillante% de pureté.,"Quai de chargement Madrigal, Los Lunas",non,,60,"lot,passeur"
msg_y0smg93ylljw,fil_la4aaklwcv,iPhone4_Gustavo_Fring,2012-06-16 16:14:38,envoyé,SMS,Comptable société-écran,Comptable,finance,acct7799@phoenixholding.biz,,Itinéraire 72 via 99 ; éviter le poste Lavandería Brillante.,"Lavandería Brillante, Bernalillo",non,,33,"détruire,nettoyage,risque,test"
msg_w98wq0n3cfb3,fil_mqkx6jvayh,iPhone4_Gustavo_Fring,2012-06-16 17:58:16,reçu,SMS,Comptable société-écran,Comptable,finance,acct3479@phoenixholding.biz,,Rendez-vous au bureau arrière de Entrepôt B centre-ville. Dis que tu viens de 26.,"Los Pollos sur Central Ave, Bernalillo",non,,30,"entrepôt,frontière"
msg_znq7yngry604,fil_o574rv0qut,iPhone4_Gustavo_Fring,2012-06-16 21:40:26,reçu,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3737-6183,,Utilise le Hobbs et détruis l'ancien.,"Quai de chargement Madrigal, Rio Rancho",non,,30,"caméras,filature"
msg_1488da3w2qw2,fil_xg8n8hig8r,iPhone4_Gustavo_Fring,2012-06-17 02:16:26,reçu,SMS,Hector Salamanca,Hector,rival,+1-505-4466-7055,,Retard à 79 ; risque a vu Désert – Borne 23 près de risque.,"Quai de chargement Madrigal, Santa Fe",non,,51,"risque,virement"
msg_hkuntvjpin40,fil_rjyqmn2w23,iPhone4_Gustavo_Fring,2012-06-17 10:08:33,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3146-2740,,Problème de ventilation au labo ; apporte pureté filtres avant Désert – Borne 23.,"Annexe chimie universitaire, Albuquerque",non,,44,"caméras,chauffeur,filature,pureté"
msg_p0vwpc7b3zxt,fil_y267dvdnas,iPhone4_Gustavo_Fring,2012-06-17 10:20:00,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3271-4539,,Retard à nettoyage ; nettoyage a vu Heisenberg près de 35.,"Blanchisserie industrielle, Bernalillo",non,,70,"Heisenberg,colis,nettoyage"
msg_q9wcukh2zzki,fil_o2h7samffl,iPhone4_Gustavo_Fring,2012-06-18 10:52:54,envoyé,SMS,Leonel Salamanca,Leonel,sicario,+52-55-5916-2123,,Retard à produit ; 65 a vu Albuquerque près de Désert – Borne 23.,"Entrepôt B centre-ville, Hobbs",non,,40,"blanchiment,caméras,produit"
msg_k3rfkr6k228d,fil_vxk2r2rrlg,iPhone4_Gustavo_Fring,2012-06-18 14:50:26,brouillon,SMS,Comptable société-écran,Comptable,finance,acct9079@phoenixholding.biz,,Rendez-vous au bureau arrière de détruire. Dis que tu viens de détruire.,"Lavandería Brillante, Santa Fe",non,,57,"détruire,frontière,manifestes"
msg_1h8q6ilg987k,fil_dt2ky56yak,iPhone4_Gustavo_Fring,2012-06-18 17:01:29,envoyé,SMS,Marco Salamanca,Marco,sicario,+52-55-6715-9148,,Itinéraire 78 via 35 ; éviter le poste colis.,"Blanchisserie industrielle, Santa Fe",non,,33,"brûleur,colis,lot"
msg_10ev0l61glsd,fil_m5vojgxdyl,iPhone4_Gustavo_Fring,2012-06-18 20:12:28,reçu,SMS,Marco Salamanca,Marco,sicario,+52-55-6808-5901,,Rendez-vous au bureau arrière de Los Lunas. Dis que tu viens de 93.,"Dépôt de la ferme avicole, Las Cruces",non,,47,"brûleur,douanes,test"
msg_v5btoowp4plg,fil_lkkj35vdba,iPhone4_Gustavo_Fring,2012-06-19 00:18:47,envoyé,SMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8219-3437,,Déplace le Rio Rancho vers 77 avant manifestes.,"Lavandería Brillante, Las Cruces",non,,55,"camion,laboratoire,manifestes,retrait"
msg_sarhywt6ha5p,fil_in1qfpzt3a,iPhone4_Gustavo_Fring,2012-06-19 06:14:25,reçu,SMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8948-3360,,Nouveau 79 prêt ; Dépôt de la ferme avicole attend test% de pureté.,"Quai de chargement Madrigal, Rio Rancho",non,,57,"filature,lot,risque,test"
msg_20i0v38z84hi,fil_rss644tf20,iPhone4_Gustavo_Fring,2012-06-20 01:11:25,brouillon,SMS,Gale Boetticher,Gale,chimiste,gale7188@lavanderialabs.org,,Rendez-vous au bureau arrière de Quai de chargement Madrigal. Dis que tu viens de filature.,"Désert – Borne 23, Las Cruces",non,,49,"bleu,filature"
msg_oufrok9rrijs,fil_x8a11kjky0,iPhone4_Gustavo_Fring,2012-06-20 09:44:14,envoyé,SMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3215-4176,,Rendez-vous au bureau arrière de Annexe chimie universitaire. Dis que tu viens de Hobbs.,"Lavandería Brillante, Las Cruces",non,,40,"filature,nettoyage,test"
msg_pslr1zu4kyrj,fil_bjgi8w8x83,iPhone4_Gustavo_Fring,2012-06-21 04:33:08,envoyé,SMS,Comptable société-écran,Comptable,finance,acct5523@phoenixholding.biz,,Le camion part de Hobbs ; Heisenberg accompagne.,"Blanchisserie industrielle, Rio Rancho",non,,51,"Heisenberg,Los Pollos"
msg_4xjaqth9if8o,fil_q8scqwyaz7,iPhone4_Gustavo_Fring,2012-06-21 17:21:12,envoyé,SMS,Marco Salamanca,Marco,sicario,+52-55-6624-8545,,Retard à Aérogare fret 5 ; Santa Fe a vu frontière près de Lavandería Brillante.,"Désert – Borne 23, Santa Fe",non,,64,"entrepôt,frontière"
msg_sao774j89jyq,fil_ejhtx4p5wr,iPhone4_Gustavo_Fring,2012-06-22 08:26:00,envoyé,SMS,Hector Salamanca,Hector,rival,+1-505-4960-6535,,Le camion part de Los Lunas ; nettoyage accompagne.,"Désert – Borne 23, Hobbs",non,,52,"colis,distribution,nettoyage"
msg_d538mj44dmwr,fil_pzxn2s3khs,iPhone4_Gustavo_Fring,2012-06-22 09:00:36,reçu,SMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia4682@madrigalcorp.com,,Confirme Hobbs à DEA près de Santa Fe.,"Désert – Borne 23, Santa Fe",non,,60,"DEA,blanchiment,brûleur"
