id_message,id_fil,appareil,horodatage,sens,canal,nom_contact,alias_contact,role_contact,identifiant_contact,objet_email,apercu_message,indice_lieu,pieces_jointes,types_pj,score_risque,mots_cles
msg_bih7qxuy5ime,fil_4fm456ikpq,iPhone4_Gustavo_Fring,2012-01-08 07:22:52,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7534-2656,,Déplace le 73 vers blanchiment avant Los Lunas.,"Aérogare fret 5, Hobbs",oui,pdf,60,"blanchiment,risque"
msg_srncr367aes4,fil_k72np7m1c7,iPhone4_Gustavo_Fring,2012-01-08 09:13:24,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter6707@madrigalcorp.com,,Déplace le responsable vers 53 avant lot.,"Blanchisserie industrielle, Rio Rancho",oui,jpg,48,"dépôt,lot,pourcentage,responsable"
msg_872ngu7oygn9,fil_uwsy37g5sc,iPhone4_Gustavo_Fring,2012-01-09 12:23:19,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7649-3983,,Le camion part de 34 ; 34 accompagne.,"Los Pollos sur Central Ave, Los Lunas",oui,mp4,45,"dépôt,liquide,manifestes,pureté"
msg_tgltk884uvhm,fil_zhl1qeyu3v,iPhone4_Gustavo_Fring,2012-01-09 16:12:28,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8219-1565,,Retard à Los Pollos sur Central Ave ; Los Pollos a vu Lavandería Brillante près de Santa Fe.,"Quai de chargement Madrigal, Bernalillo",oui,mp4,52,"Los Pollos,retrait"
msg_omi3jl7t20so,fil_5o6ht6wiwr,iPhone4_Gustavo_Fring,2012-01-10 04:43:06,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5912-3729,,Itinéraire Los Pollos sur Central Ave via DEA ; éviter le poste 50.,"Lavandería Brillante, Rio Rancho",oui,mp4,54,"DEA,chauffeur,nettoyage,réunion"
msg_9g842h2c5d8m,fil_yqobpe5dg2,iPhone4_Gustavo_Fring,2012-01-10 15:48:37,brouillon,MMS,Hector Salamanca,Hector,rival,+1-505-4464-0265,,Confirme Bernalillo à 46 près de Las Cruces.,"Entrepôt B centre-ville, Hobbs",non,,31,"douanes,retrait,virement"
msg_w1k79ibqj7dv,fil_nu1zba775b,iPhone4_Gustavo_Fring,2012-01-10 18:02:02,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6119-8337,,Confirme 65 à 40 près de Albuquerque.,"Quai de chargement Madrigal, Los Lunas",non,,54,"Madrigal,expédition,passeur,produit"
msg_6anzajgh3akn,fil_hlo3pz8xmx,iPhone4_Gustavo_Fring,2012-01-11 04:47:38,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4338-7304,,Rendez-vous au bureau arrière de Entrepôt B centre-ville. Dis que tu viens de 32.,"Désert – Borne 23, Santa Fe",oui,pdf,47,"DEA,lot,nettoyage"
msg_fpfrlz407qmp,fil_sylh12uokq,iPhone4_Gustavo_Fring,2012-01-11 13:51:47,brouillon,MMS,Saul Goodman,Saul,avocat,+1-505-9240-0285,,Problème de ventilation au labo ; apporte expédition filtres avant Annexe chimie universitaire.,"Quai de chargement Madrigal, Hobbs",oui,xlsx,45,"Los Pollos,compte,expédition,transfert"
msg_gyvcfa35ledz,fil_dxexcn0dle,iPhone4_Gustavo_Fring,2012-01-11 16:04:08,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4441-0369,,Rendez-vous au bureau arrière de 74. Dis que tu viens de Bernalillo.,"Entrepôt B centre-ville, Rio Rancho",non,,54,"DEA,blanchiment,douanes,lavage"
msg_7zqiu3u8oaet,fil_ydmpbe4lvc,iPhone4_Gustavo_Fring,2012-01-11 16:55:29,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale898@lavanderialabs.org,,Itinéraire Rio Rancho via Bernalillo ; éviter le poste 47.,"Lavandería Brillante, Bernalillo",non,,48,"Los Pollos,dépôt,lavage,passeur"
msg_oec26isciqvu,fil_rzu108fcc6,iPhone4_Gustavo_Fring,2012-01-12 13:48:22,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8580-7387,,Utilise le Los Pollos sur Central Ave et détruis l'ancien.,"Désert – Borne 23, Bernalillo",oui,mp4,33,"Los Pollos,filature,réunion"
msg_tyl62zhvmu50,fil_n09ocn9kw8,iPhone4_Gustavo_Fring,2012-01-12 19:39:16,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale9332@lavanderialabs.org,,Le camion part de Santa Fe ; Quai de chargement Madrigal accompagne.,"Désert – Borne 23, Los Lunas",non,,33,"camion,caméras"
msg_k44ficnl5n6y,fil_o38sltfu32,iPhone4_Gustavo_Fring,2012-01-13 07:32:20,reçu,MMS,Gale Boetticher,Gale,chimiste,gale1642@lavanderialabs.org,,Confirme Rio Rancho à Hobbs près de Los Pollos sur Central Ave.,"Quai de chargement Madrigal, Rio Rancho",oui,pdf,36,"DEA,Madrigal,blanchiment,retrait"
msg_8ioie63ekbzt,fil_zamy000ldh,iPhone4_Gustavo_Fring,2012-01-13 07:54:01,brouillon,MMS,Don Eladio Vuente,Eladio,chef_du_cartel,+52-33-3274-5776,,Utilise le lot et détruis l'ancien.,"Lavandería Brillante, Albuquerque",non,,30,"brûleur,liquide,lot,manifestes"
msg_xe9bed96ayfn,fil_g4fg8khe13,iPhone4_Gustavo_Fring,2012-01-13 12:01:32,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3916-9544,,Utilise le Entrepôt B centre-ville et détruis l'ancien.,"Annexe chimie universitaire, Las Cruces",oui,jpg,37,"Heisenberg,passeur"
msg_4vmjehepwuqw,fil_b7wvlg51ei,iPhone4_Gustavo_Fring,2012-01-14 03:05:02,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9999-1293,,Rendez-vous au bureau arrière de 44. Dis que tu viens de 97.,"Entrepôt B centre-ville, Rio Rancho",oui,mp4,44,"Los Pollos,blanchiment,camion,manifestes"
msg_j26kqp05n4dz,fil_znd6cfm7f1,iPhone4_Gustavo_Fring,2012-01-14 04:04:37,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia4652@madrigalcorp.com,,Utilise le 91 et détruis l'ancien.,"Blanchisserie industrielle, Albuquerque",non,,49,"filature,pureté"
msg_q2zfgvajljg8,fil_dzyqz9twx2,iPhone4_Gustavo_Fring,2012-01-14 13:47:46,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3174-9826,,Déplace le Dépôt de la ferme avicole vers 70 avant Blanchisserie industrielle.,"Entrepôt B centre-ville, Las Cruces",non,,41,"compte,filature"
msg_7z34f96mqzg6,fil_zaecinkbd8,iPhone4_Gustavo_Fring,2012-01-15 08:01:06,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3800-6914,,Le camion part de 28 ; transfert accompagne.,"Lavandería Brillante, Rio Rancho",oui,jpg,30,"liquide,transfert"
msg_d5nuul4juz2b,fil_cthdq5lyqo,iPhone4_Gustavo_Fring,2012-01-16 06:18:15,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3205-4912,,Le camion part de Hobbs ; Quai de chargement Madrigal accompagne.,"Annexe chimie universitaire, Rio Rancho",oui,zip,45,"chauffeur,pureté"
msg_vsszrgp5d0pm,fil_8lbbuogkg4,iPhone4_Gustavo_Fring,2012-01-16 15:10:24,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8766-2133,,Utilise le Santa Fe et détruis l'ancien.,"Entrepôt B centre-ville, Los Lunas",non,,46,"brûleur,liquide,manifestes,nettoyage"
msg_ido5741ptp9y,fil_wasgulqa7d,iPhone4_Gustavo_Fring,2012-01-17 02:47:15,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8485-4498,,Déplace le cuisson vers Désert – Borne 23 avant Quai de chargement Madrigal.,"Désert – Borne 23, Hobbs",non,,34,"blanchiment,cuisson,laboratoire,nettoyage"
msg_p1srl4085dpk,fil_pijubexhvm,iPhone4_Gustavo_Fring,2012-01-17 07:16:05,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4506-6042,,Retard à 61 ; Quai de chargement Madrigal a vu Bernalillo près de Los Pollos sur Central Ave.,"Lavandería Brillante, Hobbs",oui,pdf,54,"colis,compte"
msg_vcg37bn1utzm,fil_jezz8nyp87,iPhone4_Gustavo_Fring,2012-01-17 09:01:57,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4301-1164,,Nouveau Los Pollos sur Central Ave prêt ; Rio Rancho attend Hobbs% de pureté.,"Aérogare fret 5, Bernalillo",non,,43,"DEA,caméras,détruire"
msg_ysc5tbr5nlql,fil_8wxfaxoq8d,iPhone4_Gustavo_Fring,2012-01-17 12:37:54,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9512-4060,,Itinéraire Quai de chargement Madrigal via Dépôt de la ferme avicole ; éviter le poste pureté.,"Blanchisserie industrielle, Santa Fe",oui,xlsx,50,"distribution,pureté,responsable"
msg_w830p0o5bifu,fil_bup2xu232c,iPhone4_Gustavo_Fring,2012-01-17 15:46:48,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6447-0381,,Déplace le Entrepôt B centre-ville vers Lavandería Brillante avant Rio Rancho.,"Annexe chimie universitaire, Bernalillo",non,,43,"douanes,pureté"
msg_kvy0b0g8qita,fil_3d91967zi4,iPhone4_Gustavo_Fring,2012-01-17 16:36:40,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4955@lospolloshermanos.com,,Utilise le colis et détruis l'ancien.,"Entrepôt B centre-ville, Santa Fe",non,,39,"brûleur,colis"
msg_29ixyt8j6pvp,fil_8o5eh18a8h,iPhone4_Gustavo_Fring,2012-01-18 10:28:30,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia9915@madrigalcorp.com,,Utilise le Madrigal et détruis l'ancien.,"Annexe chimie universitaire, Hobbs",oui,jpg,44,"Madrigal,brûleur,colis,nettoyage"
msg_7s3zg8anzwke,fil_ljjgx8lhik,iPhone4_Gustavo_Fring,2012-01-19 02:03:20,brouillon,MMS,Hector Salamanca,Hector,rival,+1-505-4657-8695,,Itinéraire Los Lunas via 58 ; éviter le poste virement.,"Désert – Borne 23, Bernalillo",non,,53,"camion,détruire,manifestes,virement"
msg_ot339m908x9h,fil_fj82aykpn4,iPhone4_Gustavo_Fring,2012-01-19 04:52:07,envoyé,MMS,Comptable société-écran,Comptable,finance,acct735@phoenixholding.biz,,Le camion part de 61 ; Los Lunas accompagne.,"Entrepôt B centre-ville, Albuquerque",oui,xlsx,35,"Los Pollos,entrepôt,test,transfert"
msg_q0s8wzv6f72f,fil_9hwut2dm1f,iPhone4_Gustavo_Fring,2012-01-19 07:59:01,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2867-8994,,Confirme Quai de chargement Madrigal à Quai de chargement Madrigal près de 78.,"Dépôt de la ferme avicole, Albuquerque",oui,jpg,42,"azul,réunion"
msg_8vd3syhs7kbz,fil_dzi6ina0ws,iPhone4_Gustavo_Fring,2012-01-19 08:36:35,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4255-1665,,Retard à Quai de chargement Madrigal ; Las Cruces a vu 91 près de nettoyage.,"Désert – Borne 23, Los Lunas",non,,43,"DEA,azul,lavage,nettoyage"
msg_mmzp3xf0kwrz,fil_3ffaxibihs,iPhone4_Gustavo_Fring,2012-01-19 10:19:18,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6087-3376,,Retard à 83 ; Entrepôt B centre-ville a vu filature près de Quai de chargement Madrigal.,"Annexe chimie universitaire, Las Cruces",oui,mp4,50,"DEA,douanes,expédition,filature"
msg_wb2yjavzipl4,fil_7bln1gf68y,iPhone4_Gustavo_Fring,2012-01-19 12:08:34,brouillon,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2695-5590,,Problème de ventilation au labo ; apporte douanes filtres avant caméras.,"Désert – Borne 23, Rio Rancho",oui,jpg,53,"caméras,cuisson,douanes,responsable"
msg_365o29g8vywq,fil_l4rqq5b2vg,iPhone4_Gustavo_Fring,2012-01-19 15:10:49,envoyé,MMS,Gale Boetticher,Gale,chimiste,gale4166@lavanderialabs.org,,Encaisse 81 à Blanchisserie industrielle ; partage réunion / Las Cruces.,"Lavandería Brillante, Los Lunas",non,,30,"caméras,nettoyage,réunion"
msg_sosjiypq7fuy,fil_y5jda29jdj,iPhone4_Gustavo_Fring,2012-01-19 19:12:54,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8584-7868,,Encaisse Hobbs à Las Cruces ; partage test / 60.,"Entrepôt B centre-ville, Hobbs",non,,37,"Madrigal,cuisson,test,virement"
msg_turdzhkkyfxy,fil_8vxmr4riyn,iPhone4_Gustavo_Fring,2012-01-20 01:44:22,envoyé,MMS,Hector Salamanca,Hector,rival,+1-505-4807-0990,,Nouveau Désert – Borne 23 prêt ; 69 attend Albuquerque% de pureté.,"Lavandería Brillante, Las Cruces",non,,50,"Los Pollos,blanchiment,manifestes"
msg_ridmkujjotpi,fil_43lidcf8kz,iPhone4_Gustavo_Fring,2012-01-20 18:19:02,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter575@madrigalcorp.com,,Problème de ventilation au labo ; apporte 38 filtres avant Lavandería Brillante.,"Los Pollos sur Central Ave, Los Lunas",non,,37,"douanes,passeur"
msg_vg630yd44qy4,fil_r7ckcjl10i,iPhone4_Gustavo_Fring,2012-01-20 21:21:01,reçu,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5286-9825,,Itinéraire Las Cruces via 60 ; éviter le poste Bernalillo.,"Lavandería Brillante, Albuquerque",oui,xlsx,52,"bleu,colis"
msg_gx9owrbhtjtt,fil_qx52aal7gj,iPhone4_Gustavo_Fring,2012-01-21 01:08:51,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7949-6969,,Le camion part de Santa Fe ; Albuquerque accompagne.,"Los Pollos sur Central Ave, Albuquerque",oui,zip,45,"colis,passeur,pureté"
msg_gb3oyvulk7ro,fil_cpuq5pz07i,iPhone4_Gustavo_Fring,2012-01-21 03:56:13,reçu,MMS,Gale Boetticher,Gale,chimiste,gale8736@lavanderialabs.org,,Déplace le 35 vers Las Cruces avant transfert.,"Entrepôt B centre-ville, Las Cruces",oui,zip,50,"lot,transfert"
msg_1d5ahoy2gvz9,fil_7pcngm47a7,iPhone4_Gustavo_Fring,2012-01-21 18:26:15,reçu,MMS,Marco Salamanca,Marco,sicario,+52-55-6079-6569,,Problème de ventilation au labo ; apporte expédition filtres avant Albuquerque.,"Blanchisserie industrielle, Las Cruces",oui,jpg,32,"expédition,lot"
msg_b6pqzpcdgm6q,fil_e13b5wy4ra,iPhone4_Gustavo_Fring,2012-01-22 06:35:57,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8868-8139,,Nouveau Aérogare fret 5 prêt ; 91 attend 96% de pureté.,"Quai de chargement Madrigal, Hobbs",non,,63,"dépôt,entrepôt,filature,laboratoire"
msg_u80jtu3204ij,fil_3udte7qnjv,iPhone4_Gustavo_Fring,2012-01-22 12:06:17,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8709-0798,,Retard à 38 ; Quai de chargement Madrigal a vu 92 près de entrepôt.,"Désert – Borne 23, Los Lunas",non,,32,"DEA,entrepôt"
msg_odmezf7xpp8d,fil_2qusf3bzvr,iPhone4_Gustavo_Fring,2012-01-22 16:09:47,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8971-5549,,Problème de ventilation au labo ; apporte Las Cruces filtres avant Rio Rancho.,"Annexe chimie universitaire, Los Lunas",non,,38,"caméras,entrepôt,frontière,responsable"
msg_98r1icujo2id,fil_reu74wpd71,iPhone4_Gustavo_Fring,2012-01-22 18:56:31,envoyé,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia1952@madrigalcorp.com,,Retard à 39 ; Quai de chargement Madrigal a vu test près de Aérogare fret 5.,"Aérogare fret 5, Los Lunas",oui,pdf,42,"Heisenberg,passeur,produit,test"
msg_2k29np9bhwp1,fil_kj43v22ffw,iPhone4_Gustavo_Fring,2012-01-23 13:18:51,reçu,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2988-1499,,Nouveau détruire prêt ; Aérogare fret 5 attend Désert – Borne 23% de pureté.,"Lavandería Brillante, Albuquerque",oui,zip,73,"chauffeur,détruire,manifestes"
msg_5b5j6ythctp6,fil_qvfdw5ce5r,iPhone4_Gustavo_Fring,2012-01-23 17:36:28,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops2321@lospolloshermanos.com,,Utilise le Hobbs et détruis l'ancien.,"Entrepôt B centre-ville, Albuquerque",oui,pdf,44,"liquide,lot,risque"
msg_hz62ukz24w1x,fil_l2p8xa9k22,iPhone4_Gustavo_Fring,2012-01-23 18:47:05,reçu,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2063-9615,,Déplace le réunion vers Rio Rancho avant 72.,"Dépôt de la ferme avicole, Las Cruces",non,,30,"blanchiment,réunion"
msg_3vqz56ss5q50,fil_dsbp3bqj1a,iPhone4_Gustavo_Fring,2012-01-23 21:06:55,envoyé,MMS,Comptable société-écran,Comptable,finance,acct296@phoenixholding.biz,,Retard à 77 ; DEA a vu Dépôt de la ferme avicole près de Las Cruces.,"Annexe chimie universitaire, Santa Fe",oui,pdf,50,"DEA,cuisson,transfert"
msg_y2gf0ksov3yd,fil_7x8ql7wngy,iPhone4_Gustavo_Fring,2012-01-24 04:56:10,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5430-6574,,Le camion part de 78 ; Los Pollos sur Central Ave accompagne.,"Entrepôt B centre-ville, Los Lunas",oui,mp4,31,"chauffeur,détruire,frontière,nettoyage"
msg_ub65ndgrtb2d,fil_wiau3tf2kb,iPhone4_Gustavo_Fring,2012-01-25 01:10:06,reçu,MMS,Peter Schuler,Schuler,cadre_madrigal,peter2887@madrigalcorp.com,,Nouveau brûleur prêt ; 46 attend Dépôt de la ferme avicole% de pureté.,"Annexe chimie universitaire, Rio Rancho",non,,75,"brûleur,expédition"
msg_lm7jyuv3rfhu,fil_l32dxg5wjx,iPhone4_Gustavo_Fring,2012-01-25 18:21:00,envoyé,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3773-2180,,Retard à Aérogare fret 5 ; manifestes a vu Los Lunas près de Aérogare fret 5.,"Entrepôt B centre-ville, Bernalillo",oui,zip,57,"manifestes,pourcentage"
msg_t3ycsaf8tuou,fil_dpp16n5lmz,iPhone4_Gustavo_Fring,2012-01-25 23:12:18,envoyé,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4593@lospolloshermanos.com,,Itinéraire Las Cruces via Quai de chargement Madrigal ; éviter le poste 66.,"Dépôt de la ferme avicole, Bernalillo",non,,41,"camion,caméras,nettoyage,risque"
msg_fbxcux6m8426,fil_0yo3k5exfz,iPhone4_Gustavo_Fring,2012-01-26 00:45:51,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8230-6002,,Nouveau Bernalillo prêt ; Madrigal attend test% de pureté.,"Blanchisserie industrielle, Albuquerque",non,,52,"Madrigal,dépôt,test"
msg_m8zvj0m2s3pn,fil_bwespuf76g,iPhone4_Gustavo_Fring,2012-01-26 07:58:32,brouillon,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia6337@madrigalcorp.com,,Problème de ventilation au labo ; apporte frontière filtres avant Santa Fe.,"Dépôt de la ferme avicole, Rio Rancho",non,,42,"bleu,détruire,frontière"
msg_9vmpjbd4k7ij,fil_sgn853w67t,iPhone4_Gustavo_Fring,2012-01-26 10:38:14,envoyé,MMS,Mike Ehrmantraut,Mike,exécuteur,+1-505-2972-8055,,Itinéraire compte via compte ; éviter le poste Las Cruces.,"Annexe chimie universitaire, Bernalillo",oui,mp4,41,"compte,douanes,dépôt"
msg_bew4w28a8jk0,fil_1jq6a0sxjt,iPhone4_Gustavo_Fring,2012-01-26 18:04:36,reçu,MMS,Comptable société-écran,Comptable,finance,acct1211@phoenixholding.biz,,Confirme 89 à produit près de produit.,"Aérogare fret 5, Bernalillo",oui,pdf,51,"liquide,produit"
msg_kbds9781b1nt,fil_cif17jv4np,iPhone4_Gustavo_Fring,2012-01-26 18:23:06,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7094-3306,,Retard à pourcentage ; 37 a vu Los Pollos sur Central Ave près de Santa Fe.,"Blanchisserie industrielle, Hobbs",non,,37,"compte,expédition,lavage,pourcentage"
msg_97bmpjvwunny,fil_bkd2135p41,iPhone4_Gustavo_Fring,2012-01-26 20:44:57,envoyé,MMS,Peter Schuler,Schuler,cadre_madrigal,peter2131@madrigalcorp.com,,Encaisse 41 à Désert – Borne 23 ; partage Bernalillo / 93.,"Lavandería Brillante, Santa Fe",non,,45,"caméras,compte,distribution"
msg_rsgma80hywk7,fil_atobty4lyh,iPhone4_Gustavo_Fring,2012-01-26 23:46:03,reçu,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8201-1484,,Le camion part de Los Pollos sur Central Ave ; test accompagne.,"Quai de chargement Madrigal, Hobbs",non,,38,"expédition,liquide,test"
msg_v6gbhibrzk7s,fil_pspr8wpzbn,iPhone4_Gustavo_Fring,2012-01-27 01:26:43,reçu,MMS,Lydia Rodarte-Quayle,Lydia,fournisseuse,lydia266@madrigalcorp.com,,Retard à Los Lunas ; Las Cruces a vu filature près de filature.,"Los Pollos sur Central Ave, Bernalillo",oui,mp4,36,"dépôt,filature"
msg_n0pvj2rsltxy,fil_pam3tdvld1,iPhone4_Gustavo_Fring,2012-01-27 10:00:39,envoyé,MMS,Marco Salamanca,Marco,sicario,+52-55-6678-6072,,Nouveau 70 prêt ; 93 attend 63% de pureté.,"Dépôt de la ferme avicole, Las Cruces",oui,mp4,52,"colis,manifestes,retrait,transfert"
msg_44p9gbaq2pdn,fil_m3a3n0x7u3,iPhone4_Gustavo_Fring,2012-01-27 12:24:20,reçu,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5143-5930,,Rendez-vous au bureau arrière de chauffeur. Dis que tu viens de entrepôt.,"Annexe chimie universitaire, Las Cruces",oui,zip,42,"chauffeur,entrepôt,virement"
msg_2vaf1lq1rcb2,fil_zxgah6cnqm,iPhone4_Gustavo_Fring,2012-01-27 16:23:27,reçu,MMS,Saul Goodman,Saul,avocat,+1-505-9041-1178,,Encaisse Hobbs à Los Pollos ; partage 70 / pourcentage.,"Aérogare fret 5, Los Lunas",oui,jpg,43,"Los Pollos,douanes,pourcentage"
msg_lm7p4ufce62x,fil_53wmfkbllt,iPhone4_Gustavo_Fring,2012-01-28 06:02:33,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops8202@lospolloshermanos.com,,Le camion part de 78 ; Dépôt de la ferme avicole accompagne.,"Lavandería Brillante, Las Cruces",oui,xlsx,47,"camion,virement"
msg_qi9q5rbk9ml7,fil_7t5hj9mz47,iPhone4_Gustavo_Fring,2012-01-28 16:15:11,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3140-6531,,Problème de ventilation au labo ; apporte 85 filtres avant distribution.,"Aérogare fret 5, Hobbs",oui,pdf,49,"distribution,manifestes,transfert"
msg_ux8w17f7g1ks,fil_s8cc76ac5b,iPhone4_Gustavo_Fring,2012-01-28 17:28:38,envoyé,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7463-0813,,Nouveau Rio Rancho prêt ; 47 attend lavage% de pureté.,"Quai de chargement Madrigal, Los Lunas",oui,pdf,52,"brûleur,lavage"
msg_uigy5x1px3y2,fil_76o6i9p6z3,iPhone4_Gustavo_Fring,2012-01-28 18:19:34,envoyé,MMS,Saul Goodman,Saul,avocat,+1-505-9362-2453,,Encaisse Los Pollos à Los Pollos ; partage 58 / Los Lunas.,"Entrepôt B centre-ville, Albuquerque",oui,pdf,51,"Los Pollos,lot,test"
msg_met09dpabz5i,fil_oohwbj34tf,iPhone4_Gustavo_Fring,2012-01-29 22:22:48,reçu,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5391-1878,,Le camion part de passeur ; 45 accompagne.,"Dépôt de la ferme avicole, Albuquerque",non,,38,"chauffeur,dépôt,passeur,transfert"
msg_8azewj1ak43o,fil_s9bz71fthf,iPhone4_Gustavo_Fring,2012-01-30 07:42:52,reçu,MMS,Chef d'entrepôt,Contremaître,logistique,+1-505-7109-4015,,Confirme 31 à Entrepôt B centre-ville près de 68.,"Quai de chargement Madrigal, Santa Fe",non,,35,"entrepôt,virement"
msg_79qmly9q341t,fil_teqzjdhgdo,iPhone4_Gustavo_Fring,2012-01-30 21:45:32,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8024-7273,,Retard à retrait ; Aérogare fret 5 a vu Annexe chimie universitaire près de Hobbs.,"Blanchisserie industrielle, Rio Rancho",oui,mp4,55,"dépôt,frontière,retrait"
msg_1bv3na5137us,fil_sdatadkoly,iPhone4_Gustavo_Fring,2012-01-30 22:40:36,reçu,MMS,Siège Los Pollos,LPHQ,entreprise_vitrine,ops4721@lospolloshermanos.com,,Utilise le Santa Fe et détruis l'ancien.,"Aérogare fret 5, Rio Rancho",non,,36,"Madrigal,entrepôt"
msg_vn8ivbl1mfyj,fil_vn25xuw18i,iPhone4_Gustavo_Fring,2012-01-31 01:28:38,envoyé,MMS,Leonel Salamanca,Leonel,sicario,+52-55-5501-3933,,Confirme laboratoire à Lavandería Brillante près de 26.,"Désert – Borne 23, Santa Fe",non,,38,"caméras,laboratoire,pourcentage"
msg_bsf7kp5rupjx,fil_qh6ks7gmoc,iPhone4_Gustavo_Fring,2012-01-31 07:38:34,envoyé,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8174-4587,,Nouveau chauffeur prêt ; 73 attend Santa Fe% de pureté.,"Désert – Borne 23, Santa Fe",non,,56,"chauffeur,expédition,lavage"
msg_kzj31vm6ayg3,fil_chlnocb1rm,iPhone4_Gustavo_Fring,2012-01-31 20:53:23,reçu,MMS,Tyrus Kitt,Tyrus,sécurité,+1-505-3583-5905,,Confirme 26 à 34 près de 63.,"Désert – Borne 23, Rio Rancho",oui,jpg,47,"nettoyage,responsable"
msg_nu19o5zy24ee,fil_se05id5tlu,iPhone4_Gustavo_Fring,2012-02-02 19:08:30,envoyé,MMS,Juan Bolsa,Bolsa,lieutenant_du_cartel,+52-81-8002-5130,,Problème de ventilation au labo ; apporte 49 filtres avant Blanchisserie industrielle.,"Annexe chimie universitaire, Rio Rancho",oui,pdf,43,"nettoyage,réunion"
msg_gf30w82568c8,fil_y5cjjjfwdl,iPhone4_Gustavo_Fring,2012-02-02 19:10:07,reçu,MMS,Chef de nuit du dépôt,Nuit,logistique,+1-505-8018-5439,,Itinéraire liquide via Madrigal ; éviter le poste Annexe chimie universitaire.,"Annexe chimie universitaire, Albuquerque",oui,xlsx,54,"Heisenberg,Madrigal,liquide,manifestes"
msg_epxiii10iws6,fil_aeam5fak5y,iPhone4_Gustavo_Fring,2012-02-03 10:58:38,envoyé,MMS,Peter Schuler,Schuler,cadre_madrigal,peter8964@madrigalcorp.com,,Utilise le compte et détruis l'ancien.,"Aérogare fret 5, Las Cruces",oui,pdf,46,"azul,compte"
msg_q4xfi91omhb2,fil_knz67m0dws,iPhone4_Gustavo_Fring,2012-02-03 13:39:53,reçu,MMS,Hector Salamanca,Hector,rival,+1-505-4207-5489,,Nouveau Hobbs prêt ; expédition attend Aérogare fret 5% de pureté.,"Dépôt de la ferme avicole, Los Lunas",oui,pdf,58,"expédition,filature,lot"
